subset,id,questionText,cluster_id,clusters
stack,230,"A word to describe ""people I care about""",0,"[['monkeysphere sounds both funny and humble', '""Clan"" can be applied to family, friends, and people who share [formal or informal] membership in the same categorical group such as a society, level of education, a common trait (such as race, sex, or a rare disease), common language, etc.', ""you're intending to share this with people whose favourable opinion you would like to cultivate"", ""It's informal, if that's a concern"", ""If they're your people then it's obvious they're important to you"", ""there's something about the recognition of our mutual inability to remember every name, care about every death and touch every life which makes our humanity bearable"", 'Adoration can, for example, be limited to a single action we approve of so strongly in an individual that it cancels out all other reasons we might also have for disliking that person but which may still exclude them from our ""circle of friends and family""', '""Homies"" is short for ""homeboys""'], ['your loved ones are not particularly internet- or technology-savvy', 'They could be family, friends, or just people I adore'], ['I am looking for a word that describes people who are important to me or whom I care about'], ['""Loved ones"" is especially the best answer in the context given'], ['There are many reasons for adoration'], ['there are rampant pirate/Star Trek references among my group of friends']]"
stack,230,"A word to describe ""people I care about""",1,"[[""the term 'monkeysphere' also includes those people with whom we have adversarial relationships""]]"
stack,230,"A word to describe ""people I care about""",2,"[[""If you'd like a literary reference""]]"
stack,230,"A word to describe ""people I care about""",3,[['This is likely due to the emotional intimacy of dear']]
stack,230,"A word to describe ""people I care about""",4,"[['Maybe ""posse"" still is used in this sense']]"
stack,230,"A word to describe ""people I care about""",5,"[[""Dearests doesn't appear in all dictionaries"", 'Dearests is a single word with that meaning']]"
stack,230,"A word to describe ""people I care about""",6,[['kinsmen and countrymen being the original coverage']]
stack,231,How effective are standing desks?,0,"[['Then I sit down and switch every hour or so', 'I would have to go for a long walk afterwards to get rid of this uncomfortable sensations', 'What we actually found is that most of it is, very much, just fashionable and not proven good for your health', ""A recent meta-analysis of 23 published studies is MacEwen, MacDonald, and Burr, 'A systematic review of standing and treadmill desks in the workplace,' Preventative Medicine 70 (January 2015):50-58"", 'I write software so it used to be about 8 hours sitting', 'According to Dr. Jos Verbeek of The Finnish Institute of Occupational Health', 'Currently I spend the first hour at work standing, having my desk raised', 'I would work standing until I get tired', 'On some days I remained sitting without raising the desk for the whole day', 'A lot of the back problems are developed by office jobs', 'Sit too long and you get all those posture problems and what not', 'By sitting on a chair for hours', 'Like for example - Discopathy, Disc Hernia and so on and so forth', 'As a result my lower back would start hurting a little (old injury) and my legs would start feeling bloated', 'Now I am always standing', 'My job is sedentary and very static', 'I have been using a standing desk for about a year', 'Either you are laying around loafing or MOVING (walking, running, building)'], ['Stand too long and blood pools to your calves']]"
stack,231,How effective are standing desks?,1,[['I am personally about to buy a standing desk for home too']]
stack,231,How effective are standing desks?,2,"[[""A recent meta-analysis of 23 published studies is MacEwen, MacDonald, and Burr, 'A systematic review of standing and treadmill desks in the workplace,' Preventative Medicine 70 (January 2015):50-58""]]"
stack,232,Why do guitarists use different gear in the studio than when playing live?,0,"[['Like the Fuzz Factory, some gear is sensitive to adjustments', 'layering the sounds with different amps builds a bigger overall impression of the song', ""In studio, you can spend the time to get 'that' sound for a particular song, then dial in the gear totally different for the next song"", 'It may even be borrowed or rented', 'you need more wattage on stage than in a recording session', 'It would be too risky to take delicate and rare equipment on tour because it could be damaged or stolen', ""Ian D'Sa admits to using different gear in the studio"", 'layering the sounds to build a bigger overall impression of the song', ""you can't carry all the amps and effects on the road"", 'In the studio, they use very expensive, rare and delicate equipment that is difficult to work with']]"
stack,232,Why do guitarists use different gear in the studio than when playing live?,2,"[['the live sound mix may need to vary from venue to venue', 'the live sound mix may be different to the mix of a song from a record']]"
stack,232,Why do guitarists use different gear in the studio than when playing live?,3,[['The slight differences in sound that the studio gear would make in most cases is completely unnoticed']]
stack,232,Why do guitarists use different gear in the studio than when playing live?,6,"[['A lot of musicians will spend hours trying different amps, effects, cabinets, instruments, mic, etc to get the exact sound they want', 'On tour the sound is secondary to the actual performance and typical usability, general performance look, and to some extent portability need to be taken into account', 'In the studio the goal is the sound so the equipment used needs to sound the best']]"
stack,233,Wireless Module with over 1.5Km range?,1,[['You need to go 1.5km']]
stack,233,Wireless Module with over 1.5Km range?,2,"[[""I've heard good things about the DNT900 from RFM""], ['Our biggest robot has a 300km range'], ['The guys over at DIY Drones say they can get it up to 40 miles at only $69US']]"
stack,233,Wireless Module with over 1.5Km range?,6,[['Chinese vendors take ISM-band chips and add a power amplifier (and sometimes LNA) to boost the range']]
stack,233,Wireless Module with over 1.5Km range?,7,"[['through a city?'], ['through woods?']]"
stack,233,Wireless Module with over 1.5Km range?,9,[['LS Research makes a couple 900Mhz modules that could do it with the right antenna (directional and high gain)']]
stack,233,Wireless Module with over 1.5Km range?,10,"[['Digi Xtend module has been tested at baudrate 9600', 'Digi Xtend module is logic level UART and very easy to interface'], ['we use Digi Xtend module in our UAVs as the telemetry modem', 'we have seen performance with low gain antennas at up to 5 miles']]"
stack,233,Wireless Module with over 1.5Km range?,12,"[[""Just say where you are and they'll send you the right radios""]]"
stack,233,Wireless Module with over 1.5Km range?,13,"[['I think I saw them rated for 1km', '1.5km might be a stretch']]"
stack,233,Wireless Module with over 1.5Km range?,14,[['Chinese vendors take ISM-band chips and add a power amplifier (and sometimes LNA) to boost the range']]
stack,234,What does the Bible say about God being a different type of being than man?,0,"[[""God's identification of himself as 'I am' and calling himself by the name YHWH"", ""There are many other doctrines which are only coherent with an understanding that God is more than 'a lot different' than man"", 'God is qualitatively different from all else', 'God is omnipotent and omniscient', ""God's encounter with Job"", 'Numbers 23:19 speaks pretty clearly that God is not man', 'To whom then will you compare me, that I should be like him? says the Holy One. — Isaiah 40:22', ""God's repeated declarations about himself in Isaiah 40-66 are also extremely relevant"", 'God is the only god', 'Mormons are a notable exception', 'God is certainly higher than man', 'God is not man, that he should lie, or a son of man, that he should change his mind', 'God was the first one (as He was before the world and there is only one God)', 'All the nations are as nothing before him; they are accounted by him as less than nothing and emptiness', 'The thrice-holiness of God pronounced by beings far above humans in Isaiah 6', 'Countless other doctrines, such as his omniscience, omnipotence, absolute providence, seeking of his own glory, etc', ""God's ability to forgive sins in an ultimate sense"", 'the difference between him and all else is categorical', 'Is there a God besides me? There is no Rock: I know not any. --Isaiah 44:8', 'Isaiah 55:8-9 (ESV): For my thoughts are not your thoughts, neither are your ways my ways, declares the LORD. For as the heavens are higher than the earth, so are my ways higher than your ways and my thoughts than your thoughts', 'He is not just vastly quantitatively different, but qualitatively different', 'Has he said, and will he not do it? Or has he spoken, and will he not fulfill it?', 'Holiness is a broader concept than righteousness; especially in its threefold emphasis, it indicates a different in being', 'To whom then will you liken God, or what likeness compare with him? —Isaiah 40:17-18', ""The offense of the Pharisees at Jesus' claims to deity"", 'The overall emphasis on the Bible in describing God in the highest possible terms of human language']]"
